optimization_rank,campaign_id,campaign_name,normalized_channel,spend,conversions,attributed_revenue,attributed_roas,cost_per_conversion,spend_share,revenue_share,efficiency_gap,opportunity_score,waste_budget_flag,recommended_action,recommended_budget_shift_pct,recommended_monthly_budget,optimization_reason
75,CMP-000038,competitor_search_emea_q4,paid_search,15527.11,197,54175.0,3.489058813906773,78.81781725888325,0.004180096300853929,0.005106934543097861,0.0009268382422439325,18.46034307615981,False,maintain,0.0,15527.11,Balanced spend and conversion performance.
76,CMP-000061,Cart Recovery Global Q4 Social,paid_social,16721.23,206,56650.0,3.3879086646137875,81.17101941747572,0.004501568654355365,0.005340246273493195,0.0008386776191378299,18.075150981843905,False,maintain,0.0,16721.23,Balanced spend and conversion performance.
77,CMP-000039,lifecycle_winback_emea_2025_social,paid_social,9767.99,130,35750.0,3.659913656750263,75.13838461538461,0.002629667650050664,0.003370058327932599,0.0007403906778819351,17.85020516931504,False,maintain,0.0,9767.99,Balanced spend and conversion performance.
78,CMP-000009,ENTERPRISE ABM EMEA FY25 SOCIAL,paid_social,8644.48,113,31075.0,3.5947795587473164,76.49982300884956,0.002327204410273758,0.0029293583927414127,0.0006021539824676548,17.031610908283966,False,maintain,0.0,8644.48,Balanced spend and conversion performance.
79,CMP-000049,holiday_promo_global_q4_social,paid_social,22017.73,246,67650.0,3.0725238251173033,89.5029674796748,0.005927454093273029,0.006377187297472456,0.00044973320419942724,16.932224258154843,False,maintain,0.0,22017.73,Balanced spend and conversion performance.
80,CMP-000048,creator_spark_emea_fy25_social,paid_social,23777.99,257,70675.0,2.9722865557601796,92.52136186770429,0.006401338564661532,0.006662346079066753,0.0002610075144052204,16.507597194086202,False,maintain,0.0,23777.99,Balanced spend and conversion performance.
81,CMP-000002,Product Launch US Q4 Social,paid_social,11388.06,137,37675.0,3.308289559415739,83.12452554744524,0.003065811183143714,0.0035515230071289697,0.0004857118239852557,16.305639041438155,False,maintain,0.0,11388.06,Balanced spend and conversion performance.
82,CMP-000037,RETARGETING US 2025 SOCIAL,paid_social,10565.81,126,34650.0,3.279445683766791,83.85563492063491,0.0028444509826056137,0.003266364225534673,0.00042191324292905914,15.890467564474744,False,maintain,0.0,10565.81,Balanced spend and conversion performance.
83,CMP-000035,LIFECYCLE WINBACK APAC 2024 SOCIAL,paid_social,15134.75,169,46475.0,3.070747782421249,89.55473372781066,0.004074467978223185,0.004381075826312379,0.0003066078480891939,15.773807740015501,False,maintain,0.0,15134.75,Balanced spend and conversion performance.
84,CMP-000007,LIFECYCLE WINBACK US Q4 SOCIAL,paid_social,9050.94,110,30250.0,3.3421942914216642,82.28127272727274,0.0024366286329684573,0.002851587815942968,0.0004149591829745109,15.744314545933747,False,maintain,0.0,9050.94,Balanced spend and conversion performance.
85,CMP-000032,Brand SEM Global 2024 Social,paid_social,20689.65,213,58575.0,2.831125707781427,97.13450704225353,0.005569917997036313,0.005521710952689566,-4.8207044346746525e-05,15.19127057302343,False,maintain,0.0,20689.65,Balanced spend and conversion performance.
86,CMP-000019,Lifecycle Winback US 2024 Social,paid_social,27204.03,266,73150.0,2.6889398372226467,102.2707894736842,0.007323672284882332,0.006895657809462087,-0.00042801447542024484,15.019495353287017,False,maintain,0.0,27204.03,Balanced spend and conversion performance.
87,CMP-000016,RETARGETING GLOBAL 2024 SOCIAL,paid_social,8606.6,101,27775.0,3.227174493992982,85.21386138613862,0.0023170066305274726,0.0026182760855476346,0.000301269455020162,14.928606992992167,False,maintain,0.0,8606.6,Balanced spend and conversion performance.
88,CMP-000056,enterprise_abm_us_2024_social,paid_social,16782.72,174,47850.0,2.851146893948061,96.45241379310346,0.004518122547612998,0.0045106934543097865,-7.42909330321128e-06,14.725489196525507,False,maintain,0.0,16782.72,Balanced spend and conversion performance.
89,CMP-000038,Lifecycle Winback NA 2024 Social,paid_social,18608.74,183,50325.0,2.704374396117093,101.68710382513662,0.005009710450789139,0.00474400518470512,-0.00026570526608401916,14.100481687612396,False,maintain,0.0,18608.74,Balanced spend and conversion performance.
90,CMP-000070,Enterprise ABM APAC FY25,paid_search,9354.96,103,28325.0,3.027805570520879,90.82485436893204,0.002518474699453824,0.0026701231367465975,0.0001516484372927735,14.063829120469649,False,maintain,0.0,9354.96,Balanced spend and conversion performance.
91,CMP-000068,Brand SEM APAC Q4 Social,paid_social,14790.89,150,41250.0,2.7888788301447716,98.60593333333333,0.003981896474961366,0.0038885288399222295,-9.336763503913631e-05,13.991651845454966,False,maintain,0.0,14790.89,Balanced spend and conversion performance.
92,CMP-000025,Holiday Promotion EMEA 2024 Social,paid_social,17833.95,175,48125.0,2.6985048180576934,101.90828571428573,0.004801127088338649,0.004536616979909268,-0.0002645101084293817,13.949930871216349,False,maintain,0.0,17833.95,Balanced spend and conversion performance.
93,CMP-000019,Creator Spark EMEA 2024 Social,paid_social,8730.79,96,26400.0,3.0237813531192477,90.94572916666668,0.0023504401644950336,0.002488658457550227,0.00013821829305519324,13.83430793563899,False,maintain,0.0,8730.79,Balanced spend and conversion performance.
94,CMP-000009,Regional Expansion US FY25 Social,paid_social,10980.91,114,31350.0,2.8549546440140205,96.32377192982456,0.0029562012036373746,0.0029552819183408944,-9.192852964802836e-07,13.546556822549027,False,maintain,0.0,10980.91,Balanced spend and conversion performance.
95,CMP-000040,Enterprise ABM US 2025,paid_search,9150.68,95,26125.0,2.8549790835216617,96.32294736842105,0.002463479914697457,0.002462734931950745,-7.449827467117046e-07,13.031111166723129,False,maintain,0.0,9150.68,Balanced spend and conversion performance.
96,CMP-000023,lifecycle_winback_emea_2024_social,paid_social,13007.61,127,34925.0,2.684966723325807,102.42212598425198,0.0035018147255961073,0.003292287751134154,-0.0002095269744619532,13.025444529449285,False,maintain,0.0,13007.61,Balanced spend and conversion performance.
97,CMP-000038,Retargeting APAC 2024 Social,paid_social,11052.93,110,30250.0,2.73683086747134,100.48118181818182,0.002975589907368301,0.002851587815942968,-0.0001240020914253328,12.887947605325856,False,maintain,0.0,11052.93,Balanced spend and conversion performance.
98,CMP-000059,Retargeting US 2025 Social,paid_social,9519.86,97,26675.0,2.802037004745868,98.14288659793814,0.0025628678853081665,0.0025145819831497085,-4.828590215845809e-05,12.846765681769721,False,maintain,0.0,9519.86,Balanced spend and conversion performance.
99,CMP-000019,lifecycle_winback_global_2025_social,paid_social,9323.35,95,26125.0,2.802104393806947,98.14052631578947,0.0025099648837785316,0.002462734931950745,-4.722995182778649e-05,12.789307822658538,False,maintain,0.0,9323.35,Balanced spend and conversion performance.
100,CMP-000008,Brand Search EMEA Q4 Social,paid_social,15880.27,145,39875.0,2.5109774581918316,109.51910344827587,0.004275171482881336,0.0037589112119248216,-0.0005162602709565143,12.508561284895615,False,maintain,0.0,15880.27,Balanced spend and conversion performance.
101,CMP-000025,Holiday Promotion APAC 2025 Social,paid_social,47751.03,364,100100.0,2.096289860134954,131.18414835164836,0.012855187080207777,0.009436163318211276,-0.003419023761996501,12.333704760532061,False,maintain,0.0,47751.03,Balanced spend and conversion performance.
102,CMP-000011,Retargeting APAC 2025 Social,paid_social,16810.66,147,40425.0,2.4047241452744865,114.358231292517,0.004525644352420579,0.003810758263123785,-0.0007148860892967944,12.009768152889615,False,maintain,0.0,16810.66,Balanced spend and conversion performance.
103,CMP-000006,ENTERPRISE ABM APAC FY25 SOCIAL,paid_social,29456.99,234,64350.0,2.1845409188107814,125.88457264957266,0.007930197888292875,0.006066104990278678,-0.0018640928980141972,11.908047026414371,False,maintain,0.0,29456.99,Balanced spend and conversion performance.
104,CMP-000023,Lifecycle Winback EMEA 2024 Social,paid_social,13964.1,121,33275.0,2.382896140818241,115.40578512396695,0.003759314048445226,0.003136746597537265,-0.0006225674509079608,11.441257533395412,False,maintain,0.0,13964.1,Balanced spend and conversion performance.
105,CMP-000045,Cart Recovery US 2024 Social,paid_social,9908.29,91,25025.0,2.5256628540343486,108.8823076923077,0.002667438201750872,0.002359040829552819,-0.00030839737219805295,11.417429469127615,False,maintain,0.0,9908.29,Balanced spend and conversion performance.
106,CMP-000072,Retargeting US 2024 Social,paid_social,26378.98,204,56100.0,2.1266932989827505,129.30872549019608,0.007101558288586851,0.005288399222294232,-0.001813159066292619,11.302278062389037,False,maintain,0.0,26378.98,Balanced spend and conversion performance.
107,CMP-000070,LIFECYCLE WINBACK EMEA 2025 SOCIAL,paid_social,10320.81,92,25300.0,2.4513579844992788,112.18271739130434,0.0027784938538347598,0.0023849643551523006,-0.00039352949868245914,11.107088663091794,False,maintain,0.0,10320.81,Balanced spend and conversion performance.
108,CMP-000055,Lifecycle Winback NA 2025 Social,paid_social,13662.49,114,31350.0,2.2946036922991344,119.84640350877193,0.0036781167847367473,0.0029552819183408944,-0.000722834866395853,10.880510432787146,False,maintain,0.0,13662.49,Balanced spend and conversion performance.
110,CMP-000012,brand_search_global_fy25_social,paid_social,11860.27,100,27500.0,2.3186655953026363,118.6027,0.0031929361454983464,0.002592352559948153,-0.0006005835855501934,10.694915324719648,False,maintain,0.0,11860.27,Balanced spend and conversion performance.
111,CMP-000074,Product Launch NA FY25 Social,paid_social,12486.3,104,28600.0,2.29051039939774,120.06057692307692,0.0033614714162102546,0.002696046662346079,-0.0006654247538641755,10.653290332881912,False,maintain,0.0,12486.3,Balanced spend and conversion performance.
112,CMP-000020,LIFECYCLE WINBACK APAC Q4 SOCIAL,paid_social,14008.52,114,31350.0,2.2379237778152152,122.88175438596491,0.0037712724797105373,0.0029552819183408944,-0.000815990561369643,10.610636528569778,False,maintain,0.0,14008.52,Balanced spend and conversion performance.
113,CMP-000024,Product Launch US Q4 Social,paid_social,9120.37,80,22000.0,2.4121828390734144,114.004625,0.002455320075623806,0.0020738820479585226,-0.00038143802766528326,10.596400457804878,False,maintain,0.0,9120.37,Balanced spend and conversion performance.
114,CMP-000036,Holiday Promo NA 2024 Social,paid_social,10408.92,89,24475.0,2.3513486509647494,116.95415730337079,0.0028022141910429227,0.002307193778353856,-0.0004950204126890666,10.575671193802313,False,maintain,0.0,10408.92,Balanced spend and conversion performance.
115,CMP-000051,holiday_promo_us_fy25_social,paid_social,10148.62,85,23375.0,2.3032688188147747,119.39552941176471,0.002732138106883522,0.00220349967595593,-0.0005286384309275919,10.254272851323325,False,maintain,0.0,10148.62,Balanced spend and conversion performance.
116,CMP-000035,CREATOR SPARK EMEA 2025 SOCIAL,paid_social,18932.17,142,39050.0,2.0626267353399004,133.32514084507042,0.0050967819371497795,0.003681140635126377,-0.0014156413020234024,10.222339604691912,False,maintain,0.0,18932.17,Balanced spend and conversion performance.
117,CMP-000052,LIFECYCLE WINBACK NA 2024 SOCIAL,paid_social,8530.73,73,20075.0,2.35325698973007,116.85931506849315,0.002296581457630147,0.0018924173687621516,-0.00040416408886799547,10.124529623947238,False,maintain,0.0,8530.73,Balanced spend and conversion performance.
118,CMP-000050,Retargeting NA 2025 Social,paid_social,11949.66,96,26400.0,2.209267878751362,124.475625,0.0032170010750527406,0.002488658457550227,-0.0007283426175025138,10.099478593203711,False,maintain,0.0,11949.66,Balanced spend and conversion performance.
119,CMP-000053,Holiday Promo Global Q4 Social,paid_social,13817.279999999999,106,29150.0,2.1096771578776723,130.35169811320753,0.0037197882294814017,0.002747893713545042,-0.0009718945159363597,9.848441309577066,False,maintain,0.0,13817.279999999999,Balanced spend and conversion performance.
120,CMP-000044,brand_search_global_fy25_social,paid_social,8480.06,71,19525.0,2.3024601241028955,119.43746478873238,0.0022829404465492527,0.0018405703175631886,-0.0004423701289860641,9.842429501846494,False,maintain,0.0,8480.06,Balanced spend and conversion performance.
121,CMP-000067,Enterprise ABM NA 2025 Social,paid_social,12005.67,94,25850.0,2.153149303620706,127.71989361702127,0.003232079682328069,0.002436811406351264,-0.0007952682759768052,9.797224175164361,False,maintain,0.0,12005.67,Balanced spend and conversion performance.
123,CMP-000031,Brand Search US 2024 Social,paid_social,13795.14,102,28050.0,2.0333247795962928,135.2464705882353,0.003713827858742681,0.002644199611147116,-0.0010696282475955651,9.413213016004619,False,maintain,0.0,13795.14,Balanced spend and conversion performance.
125,CMP-000064,Regional Expansion EMEA 2025 Social,paid_social,10624.24,79,21725.0,2.0448521494243352,134.4840506329114,0.002860181084785536,0.002047958522359041,-0.0008122225624264952,8.952474357123307,False,maintain,0.0,10624.24,Balanced spend and conversion performance.
127,CMP-000018,Cart Recovery US 2024,paid_search,10234.85,75,20625.0,2.015173646902495,136.46466666666666,0.0027553523240831574,0.0019442644199611147,-0.0008110879041220427,8.719068820065809,False,maintain,0.0,10234.85,Balanced spend and conversion performance.
128,CMP-000023,Creator Spark NA 2024 Social,paid_social,8819.36,66,18150.0,2.057972460586709,133.62666666666667,0.0023742843395776233,0.001710952689565781,-0.0006633316500118424,8.646508299438683,False,maintain,0.0,8819.36,Balanced spend and conversion performance.
109,CMP-000002,lifecycle_winback_emea_fy25_social,paid_social,31370.02,227,62425.0,1.989957290432075,138.19392070484582,0.008445209994629636,0.0058846403110823075,-0.0025605696835473285,10.778560219777937,False,monitor,0.0,31370.02,Balanced spend and conversion performance.
122,CMP-000056,holiday_promo_global_2024_social,paid_social,20313.54,143,39325.0,1.935900881874848,142.05272727272728,0.005468664381926084,0.0037070641607258588,-0.0017616002212002256,9.603449947190526,False,monitor,0.0,20313.54,Balanced spend and conversion performance.
124,CMP-000072,Holiday Promo Global Q4 Social,paid_social,17799.31,122,33550.0,1.8849045271979643,145.8959836065574,0.004791801557968762,0.0031626701231367467,-0.0016291314348320157,9.054216762804366,False,monitor,0.0,17799.31,Balanced spend and conversion performance.
126,CMP-000075,Regional Expansion US Q4 Social,paid_social,18361.25,124,34100.0,1.8571720334944517,148.07459677419354,0.004943082982219757,0.0032145171743357096,-0.001728565807884047,8.94972358377607,False,monitor,0.0,18361.25,Balanced spend and conversion performance.
129,CMP-000039,Holiday Promotion APAC 2025 Social,paid_social,27074.76,165,45375.0,1.67591513276572,164.08945454545454,0.007288871150040665,0.004277381723914452,-0.0030114894261262133,8.537142798759035,False,monitor,0.0,27074.76,Balanced spend and conversion performance.
130,CMP-000081,Lifecycle Winback NA 2024 Social,paid_social,11028.6,78,21450.0,1.9449431478156791,141.3923076923077,0.0029690399606621992,0.0020220349967595592,-0.00094700496390264,8.488857610754643,False,monitor,0.0,11028.6,Balanced spend and conversion performance.
131,CMP-000020,LIFECYCLE WINBACK US 2025 SOCIAL,paid_social,11033.08,78,21450.0,1.9441534005010388,141.44974358974358,0.0029702460338740092,0.0020220349967595592,-0.00094821103711445,8.485394790314576,False,monitor,0.0,11033.08,Balanced spend and conversion performance.
132,CMP-000071,Lifecycle Winback APAC Q4 Social,paid_social,9761.93,70,19250.0,1.9719461213100278,139.45614285714285,0.002628036220661475,0.0018146467919637071,-0.0008133894286977679,8.39764115563095,False,monitor,0.0,9761.93,Balanced spend and conversion performance.
133,CMP-000063,Regional Expansion Global FY25 Social,paid_social,13302.17,89,24475.0,1.8399253655606567,149.46258426966293,0.003581114039272608,0.002307193778353856,-0.0012739202609187519,8.266574750026603,False,monitor,0.0,13302.17,Balanced spend and conversion performance.
134,CMP-000050,BRAND SEARCH US 2025,paid_search,8360.39,60,16500.0,1.973592141036483,139.33983333333333,0.0022507237543043217,0.0015554115359688917,-0.00069531221833543,8.10623522894137,False,monitor,0.0,8360.39,Balanced spend and conversion performance.
135,CMP-000001,HOLIDAY PROMO EMEA 2024,paid_search,9411.76,65,17875.0,1.8992196996098498,144.7963076923077,0.0025337659848178426,0.0016850291639662995,-0.0008487368208515431,7.9485874524118945,False,monitor,0.0,9411.76,Balanced spend and conversion performance.
136,CMP-000052,Regional Expansion NA 2024 Social,paid_social,31648.25,176,48400.0,1.529310467403411,179.81960227272728,0.008520113063763981,0.004562540505508749,-0.003957572558255232,7.876364241289971,False,monitor,0.0,31648.25,Balanced spend and conversion performance.
137,CMP-000064,Cart Recovery US Q4 Social,paid_social,27300.34,155,42625.0,1.561335866146722,176.13122580645162,0.00734960016680854,0.004018146467919637,-0.0033314536988889023,7.851206766006294,False,monitor,0.0,27300.34,Balanced spend and conversion performance.
138,CMP-000056,Creator Spark Global FY25 Social,paid_social,8711.74,59,16225.0,1.8624293195159636,147.65661016949153,0.0023453116612171363,0.0015294880103694103,-0.000815823650847726,7.617269120374715,False,monitor,0.0,8711.74,Balanced spend and conversion performance.
139,CMP-000025,Product Launch EMEA 2024 Social,paid_social,9592.39,63,17325.0,1.8061192257612546,152.2601587301587,0.0025823938875520437,0.0016331821127673364,-0.0009492117747847072,7.501946576801302,False,monitor,0.0,9592.39,Balanced spend and conversion performance.
140,CMP-000018,Creator Spark US 2024 Social,paid_social,10743.779999999999,68,18700.0,1.7405419693999693,157.99676470588233,0.0028923627793703026,0.001762799740764744,-0.0011295630386055585,7.358344443774879,False,monitor,0.0,10743.779999999999,Balanced spend and conversion performance.
141,CMP-000027,Brand SEM Global 2025 Social,paid_social,12824.32,78,21450.0,1.6726033037229264,164.41435897435898,0.0034524707168923936,0.0020220349967595592,-0.0014304357201328343,7.294048556280058,False,monitor,0.0,12824.32,Balanced spend and conversion performance.
142,CMP-000021,competitor_search_emea_q4_social,paid_social,16609.08,95,26125.0,1.5729348043359415,174.8324210526316,0.004471376442144545,0.002462734931950745,-0.0020086415101937998,7.159335714365631,False,monitor,0.0,16609.08,Balanced spend and conversion performance.
143,CMP-000032,Enterprise ABM Global 2025 Social,paid_social,8508.79,53,14575.0,1.71293450655146,160.54320754716983,0.002290674929445525,0.001373946856772521,-0.0009167280726730038,6.823701138716491,False,monitor,0.0,8508.79,Balanced spend and conversion performance.
144,CMP-000055,Regional Expansion APAC 2024,paid_search,17051.33,93,25575.0,1.4998830003290065,183.34763440860218,0.004590435789895198,0.0024108878807517823,-0.002179547909143416,6.792615130318819,False,monitor,0.0,17051.33,Balanced spend and conversion performance.
145,CMP-000003,cart_recovery_emea_fy25_social,paid_social,9189.66,56,15400.0,1.6757964930149756,164.10107142857143,0.002473973828491285,0.0014517174335709657,-0.0010222563949203194,6.765108571767686,False,monitor,0.0,9189.66,Balanced spend and conversion performance.
146,CMP-000017,Lifecycle Winback Global 2024 Social,paid_social,27577.89,138,37950.0,1.3761023776655865,199.83978260869566,0.00742432017125895,0.003577446532728451,-0.0038468736385304987,6.751872575524699,False,monitor,0.0,27577.89,Balanced spend and conversion performance.
147,CMP-000055,Regional Expansion APAC Q4 Social,paid_social,14186.67,78,21450.0,1.5119827274476674,181.88038461538463,0.0038192327347739154,0.0020220349967595592,-0.0017971977380143562,6.588557704033297,False,monitor,0.0,14186.67,Balanced spend and conversion performance.
148,CMP-000004,Lifecycle Winback APAC 2025 Social,paid_social,19385.12,100,27500.0,1.418613864654952,193.85119999999998,0.005218721861544711,0.002592352559948153,-0.0026263693015965584,6.520810259228573,False,monitor,0.0,19385.12,Balanced spend and conversion performance.
149,CMP-000045,CART RECOVERY US FY25 SOCIAL,paid_social,8541.86,50,13750.0,1.609719662930556,170.83720000000002,0.0022995777957657377,0.0012961762799740765,-0.0010034015157916612,6.319103017052805,False,monitor,0.0,8541.86,Balanced spend and conversion performance.
150,CMP-000020,COMPETITOR SEARCH NA Q4 SOCIAL,paid_social,9965.93,56,15400.0,1.5452647168904456,177.96303571428572,0.002682955625842104,0.0014517174335709657,-0.0012312381922711384,6.235272090841202,False,monitor,0.0,9965.93,Balanced spend and conversion performance.
151,CMP-000033,Creator Spark APAC 2024 Social,paid_social,8338.74,48,13200.0,1.5829729671389203,173.72375,0.0022448952978231422,0.0012443292287751134,-0.0010005660690480288,6.150640664181175,False,monitor,0.0,8338.74,Balanced spend and conversion performance.
152,CMP-000074,Retargeting US 2024 Social,paid_social,8385.53,48,13200.0,1.5741402153471515,174.69854166666667,0.002257491763354523,0.0012443292287751134,-0.0010131625345794098,6.116139216814483,False,monitor,0.0,8385.53,Balanced spend and conversion performance.
153,CMP-000040,Retargeting APAC 2024 Social,paid_social,13677.91,71,19525.0,1.4274841697306095,192.64661971830986,0.0036822680456577534,0.0018405703175631886,-0.0018416977280945649,6.086456206837717,False,monitor,0.0,13677.91,Balanced spend and conversion performance.
154,CMP-000026,Brand SEM Global 2024 Social,paid_social,11161.2,60,16500.0,1.4783356628319535,186.02,0.0030047375740296085,0.0015554115359688917,-0.0014493260380607168,6.062758178430599,False,monitor,0.0,11161.2,Balanced spend and conversion performance.
155,CMP-000007,CREATOR SPARK EMEA Q4 SOCIAL,paid_social,10552.34,56,15400.0,1.4593919452936506,188.43464285714285,0.0028408246865870694,0.0014517174335709657,-0.0013891072530161036,5.886505382156864,False,monitor,0.0,10552.34,Balanced spend and conversion performance.
156,CMP-000036,LIFECYCLE WINBACK APAC Q4 SOCIAL,paid_social,39021.4,165,45375.0,1.1628234763488752,236.49333333333334,0.010505059202526517,0.004277381723914452,-0.006227677478612065,5.882062636323633,False,monitor,0.0,39021.4,Balanced spend and conversion performance.
157,CMP-000021,Enterprise ABM EMEA 2025 Social,paid_social,12890.21,65,17875.0,1.3867113103665496,198.31092307692307,0.0034702091463401957,0.0016850291639662995,-0.0017851799823738962,5.791989817475153,False,monitor,0.0,12890.21,Balanced spend and conversion performance.
158,CMP-000033,Lifecycle Winback Global 2024 Social,paid_social,8429.23,46,12650.0,1.5007301971828981,183.2441304347826,0.002269256361425079,0.0011924821775761503,-0.0010767741838489287,5.767265027659109,False,monitor,0.0,8429.23,Balanced spend and conversion performance.
159,CMP-000048,Creator Spark NA 2025 Social,paid_social,9991.8,52,14300.0,1.4311735623211035,192.14999999999998,0.0026899201602147652,0.0013480233311730396,-0.0013418968290417257,5.668757853082644,False,monitor,0.0,9991.8,Balanced spend and conversion performance.
160,CMP-000083,competitor_search_apac_2024_social,paid_social,11716.52,58,15950.0,1.3613257178752736,202.0089655172414,0.0031542368097399374,0.0015035644847699286,-0.0016506723249700087,5.534349864738562,False,monitor,0.0,11716.52,Balanced spend and conversion performance.
161,CMP-000010,product_launch_apac_2024,paid_search,12719.37,61,16775.0,1.3188546288063008,208.51426229508198,0.0034242168366291244,0.0015813350615683733,-0.001842881775060751,5.424661469671757,False,monitor,0.0,12719.37,Balanced spend and conversion performance.
162,CMP-000071,Cart Recovery NA FY25 Social,paid_social,25080.7,106,29150.0,1.1622482626083004,236.61037735849058,0.006752044732910834,0.002747893713545042,-0.004004151019365792,5.390945684125661,False,monitor,0.0,25080.7,Balanced spend and conversion performance.
163,CMP-000069,Lifecycle Winback US FY25 Social,paid_social,11019.37,54,14850.0,1.3476269514500374,204.06240740740742,0.0029665551267905464,0.0013998703823720027,-0.0015666847444185438,5.3847233564152175,False,monitor,0.0,11019.37,Balanced spend and conversion performance.
164,CMP-000035,Holiday Promo Global FY25,paid_search,10199.28,50,13750.0,1.3481343781129647,203.9856,0.0027457764258367115,0.0012961762799740765,-0.001449600145862635,5.286133302762797,False,monitor,0.0,10199.28,Balanced spend and conversion performance.
165,CMP-000042,Brand SEM NA FY25 Social,paid_social,11803.35,56,15400.0,1.3047143395730874,210.77410714285716,0.0031776125546018686,0.0014517174335709657,-0.0017258951210309028,5.25776801356258,False,monitor,0.0,11803.35,Balanced spend and conversion performance.
166,CMP-000071,enterprise_abm_na_q4_social,paid_social,19369.8,83,22825.0,1.1783807783250215,233.3710843373494,0.005214597521900755,0.002151652624756967,-0.003062944897143788,5.190559899065126,False,monitor,0.0,19369.8,Balanced spend and conversion performance.
167,CMP-000029,RETARGETING NA FY25 SOCIAL,paid_social,10154.88,49,13475.0,1.3269482258776077,207.2424489795918,0.0027338233788268096,0.001270252754374595,-0.0014635706244522145,5.176416280400743,False,monitor,0.0,10154.88,Balanced spend and conversion performance.
168,CMP-000015,Regional Expansion Global 2025 Social,paid_social,17293.61,75,20625.0,1.1926370491759672,230.58146666666667,0.00465566065993031,0.0019442644199611147,-0.002711396239969195,5.1378790693273775,False,monitor,0.0,17293.61,Balanced spend and conversion performance.
169,CMP-000025,Regional Expansion APAC Q4 Social,paid_social,27499.94,110,30250.0,1.1000024000052364,249.99945454545454,0.007403335035798999,0.002851587815942968,-0.004551747219856031,5.134977052142151,False,monitor,0.0,27499.94,Balanced spend and conversion performance.
170,CMP-000063,Brand Search EMEA 2025 Social,paid_social,9006.98,44,12100.0,1.3434025611248166,204.7040909090909,0.002424794039577572,0.0011406351263771872,-0.001284158913200385,5.101038548963214,False,monitor,0.0,9006.98,Balanced spend and conversion performance.
171,CMP-000050,Enterprise ABM US FY25 Social,paid_social,33267.01,126,34650.0,1.0415724166373834,264.0238888888889,0.008955903928127685,0.003266364225534673,-0.005689539702593012,4.98867625326035,False,monitor,0.0,33267.01,Balanced spend and conversion performance.
